Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,Channel_25,Channel_26,Channel_27,Channel_28,Channel_29,Channel_30
1325410184.5536551,-962482129.036263,2796297006.1416006,2366946333.1144104,4760145749.531367,1537609359.819224,1119462505.1203341,2069609676.64777,1831152299.5353105,4801154349.370782,374759313.6696302,2555482175.1425014,67438821.22053823,3375895019.8711176,3802738508.980674,1640183936.451185,104546706.72929086,1479340957.4964254,697418612.7856563,-1768604234.1579669,1307906571.2963927,5158967164.321122,309093841.5575972,114807458.0914672,4780962853.34942,4399391607.857324,2472653879.8081226,10344966595.18087,4120096361.941312,127722126.49550125
1139596177.3092315,-1122944245.1153522,2670068699.284382,2247950890.076425,4641286705.836856,1428050448.9909415,1011966698.4423397,1953311822.9788291,1710180324.3517349,4646599543.750162,245574466.9615401,2419038296.583674,-47877788.17030566,3212170165.047727,3646793732.5089974,1490042066.6992304,-47793635.70104595,1330485703.029931,545275421.2395805,-1982017459.7215567,1142790125.570086,5039257866.890338,151876472.86863735,3927890.225171736,4678101162.2533045,4207925311.6116366,2283479649.829348,10193965083.427835,3959046758.8285117,-35931900.85758278
955172743.3624575,-1281905439.691862,2544416715.3008637,2129567718.306543,4522621335.748258,1319132328.3075557,905186003.8729668,1837664449.1800575,1589865441.8824673,4492540178.439417,117365480.09369852,2283331461.12816,-162236494.62276906,3049311065.680017,3491501451.9554667,1340863938.4716306,-198877214.01839316,1182626280.281535,394287054.646486,-2193361564.231571,978843576.4838314,4919689251.186006,-4136440.4640716007,-106068451.74878831,4575293852.074741,4017306733.945954,2095476325.373329,10042491672.308275,3798651166.038819,-198269486.23975798
772191754.2335786,-1439325519.430611,2419381344.611028,2011833976.2777996,4404192181.955068,1210887260.2130597,799151427.6575143,1722702732.1359324,1470243682.6663945,4339028387.415387,-9832489.92664432,2148403402.2562847,-275606904.2550257,2887368679.6220393,3336911644.2215776,1192693137.3952627,-348663988.7013159,1035804720.6843345,244495516.56101006,-2402584053.3666773,816112647.1079384,4800305245.8772745,-158902087.29905975,-215151780.58771253,4472579571.120906,3827596648.722656,1908699510.50934,9890610468.847626,3638961305.732053,-359247223.34455484
590657091.0169722,-1595235982.7024727,2294996697.639731,1894776999.1989548,4286066258.0796967,1103329205.4388802,693870651.5120628,1608449072.8757112,1351333202.20802,4186128855.373391,-136026105.4631157,2014282792.7357473,-387999580.9633288,2726383048.1701965,3183072152.9296474,1045542164.8761488,-497167721.0351081,890030212.2554932,95897514.2197255,-2609734347.85298,654601832.9575728,4681179281.314611,-312430318.7922734,-323331446.603056,4370027222.140359,3638849701.4628196,1723172006.0044467,9738477955.511942,3480029541.184646,-518879522.8363606
410581759.10610884,-1749628353.5804067,2171274097.4262366,1778406782.6946242,4168256773.9033365,996465979.5691713,589351267.0893472,1494912665.6124635,1233143420.7126038,4033857478.3395915,-261207282.59105507,1880980901.9758518,-499407849.5916612,2566368565.163871,3029997442.7538643,899422263.959833,-644379722.1995909,745312939.6475366,-51496806.29392527,-2814800988.522119,494321907.27557844,4562325036.064193,-464710723.659337,-430600972.04622513,4267649099.468935,3451083833.898962,1538908889.5863018,9586116782.685835,3321870999.811651,-677156714.0834098
231980697.66681316,-1902492363.106945,2048226674.4107854,1662735245.0215714,4050778753.038216,890307255.0683671,485602536.9099491,1382104305.87529,1115685388.467998,3882232024.0987563,-385365993.64550126,1748510790.0121424,-609823437.8506045,2407341438.6873217,2877703738.497175,754346619.865733,-790289307.5017022,601664965.1234691,-197675264.51457956,-3017770396.801792,335285851.19974464,4443758392.244969,-615730818.7250054,-536951879.8673234,4165459452.797486,3264318923.2870026,1355927172.9836602,9433551925.230398,3164502659.6883516,-834066663.3195171
54870272.68602738,-2053816312.8106506,1925869000.0579295,1547775741.6323576,3933648572.5470204,784864105.3081492,382634963.573537,1270035984.0826073,998971361.0026488,3731271635.553921,-508490769.660212,1616886816.7212484,-719236951.2550671,2249319208.8039494,2726208662.5310946,610329855.6084198,-934884297.9020697,459099734.9363846,-342624201.1109942,-3218627574.335951,177508152.94607848,4325496816.184097,-765476626.5977471,-642374264.6690606,4063473905.8583436,3078576223.5607276,1174245250.793208,9280809956.490772,3007942754.816755,-989595553.5544217
-120734622.60964802,-2203589712.661015,1804214465.715174,1433540344.155002,3816881364.4751377,680146409.2877107,280457940.1710701,1158718572.41438,883012474.9206355,3580994040.40022,-630571420.6354986,1486122054.051807,-827640132.3259877,2092318022.7109032,2575528602.520895,467385229.4520687,-1078153907.0018544,317629366.3888268,-486331379.8044648,-3417359226.2974153,21001685.4366499,4207556270.3607907,-913935604.9458268,-746859531.6957098,3961706735.430875,2893875469.023509,993880015.3086501,9127915678.985004,2852208067.262285,-1143731283.6668766
-294821988.59192085,-2351804670.318595,1683273901.838508,1320038513.5479023,3700489740.7851634,576161574.2191498,179078604.92824382,1048160685.2814407,767817616.5742337,3431414250.4541883,-751600345.8138093,1356227046.337312,-935026894.1561584,1936351304.2085197,2425677324.4701443,325523293.8920074,-1220090094.8565888,177263339.02629036,-628787363.048726,-3613955128.0870805,-134223660.74190646,4089949798.0966825,-1061098014.7738936,-850401631.2798604,3860169652.058003,2710233505.8354836,814845489.3110228,8974890635.726374,2697312733.699385,-1296464941.5269365
-467380764.26485556,-2498454177.562325,1563057277.454669,1207278934.6125271,3584485551.0838547,472916289.19896835,78503427.75562234,938370247.1191812,653394990.9498615,3282546466.912102,-871570674.4581387,1227211575.0119066,-1041391747.6681366,1781431598.054475,2276667679.4890294,184753796.52956918,-1360685621.980646,38010350.6774175,-769983527.6093727,-3808405909.809494,-288158766.10750586,3972689655.265028,-1206954909.9638422,-952995132.5414186,3758873708.5668836,2527666274.0677414,637154802.9077176,8821755471.700293,2543270162.6593437,-1447788392.819287
-638398088.5094866,-2643529563.1861854,1443576225.6791418,1095272072.674879,3468882329.527433,370418973.9864688,-21259568.090285514,829356671.1497138,539754318.3680539,3134406620.9845734,-990473710.638051,1099087090.7829356,-1146727708.8578734,1627573140.13642,2128514139.229412,45088282.44450705,-1499931426.5733688,-100119130.72846933,-909909353.0162172,-4000700198.052497,-440792433.5152834,3855790140.0968194,-1351495417.533167,-1054632729.9743465,3657831767.5175767,2346191514.4453983,460822899.33189607,8668532995.906628,2390095502.9975595,-1597691188.8396118
-807881516.8673497,-2786990523.452607,1324784893.2467,983980564.8441556,3353589962.65171,268649038.11373305,-120221882.70011804,721088057.2253246,426869826.98210955,2986907708.1648536,-1108301716.757396,971813513.0642159,-1251022601.3778613,1474720858.5647776,1981151609.3861332,-93491145.63403268,-1637811995.8131244,-237140442.02894762,-1048561644.1073076,-4190773675.391113,-592134341.341986,3739152926.64316,-1494706681.2987726,-1155302926.1070096,3556951804.5267625,2165735206.0476775,285817723.78058165,8515014177.054817,2237717060.1626487,-1746156146.9833322
-975749906.3660067,-2928785290.6124983,1206756637.612199,873470836.6047194,3238696470.689218,167661649.13232982,-218332808.20718798,613626438.089472,314803780.37284946,2840151336.6214275,-1225002138.9846501,845464933.8541825,-1354232698.932663,1322966271.8504112,1834673226.384627,-230912912.00049093,-1774269480.7591448,-372984818.6892331,-1185876603.279379,-4378562090.27914,-742111368.3435695,3622870220.034311,-1636525756.4572675,-1254962374.773957,3456316274.92131,1986409164.8512573,112232585.4733492,8361349541.673642,2086232308.9421341,-1893120251.052133
-1142008562.0649421,-3068938763.336745,1089506764.6545112,763754282.575287,3124236807.847537,67460572.62140761,-315592130.0876079,506980214.4582025,203562098.59935322,2694169656.7841907,-1340583940.012472,720052710.8212012,-1456369072.2313683,1172326361.565253,1689101202.3560872,-367175520.75206566,-1909318294.6955569,-507652985.30180025,-1321862205.3172216,-4564103230.68454,-890727778.3428229,3506980721.27183,-1776964388.3373866,-1353620938.862932,3355961848.0980854,1808238227.4914298,-59926543.95086593,8207625542.99755,1935665746.7061932,-2038598522.553845
-1306666775.587174,-3207477278.892078,973045636.927646,654837924.6201745,3010239170.460713,-31953829.747588634,-412002516.5072869,401153869.26595837,93146968.60332121,2548987690.2565365,-1455058499.4276152,595583550.1336085,-1557444589.6198633,1022812311.8133011,1544451520.002854,-502281412.165241,-2042975277.0402277,-641149367.1711212,-1456529426.4675398,-4747435941.235704,-1037991537.365485,3391515875.4002266,-1916036987.1901948,-1451290398.7780168,3255918615.4330087,1631240118.5841143,-230658821.98421124,8053915789.534258,1786035469.3713262,-2182608552.557599
-1469713944.5922751,-3344394335.112,857383666.3911566,546730966.7317568,2896716266.1176963,-130574334.67539799,-507557184.57067025,296155571.60153127,-16433103.538747432,2404620098.038327,-1568418694.772179,472067490.64542073,-1657453818.3890681,874436681.0092613,1400737283.6762898,-636220710.451521,-2175233325.3839636,-773465142.8973578,-1589869622.3289795,-4928551928.976687,-1183893341.7831445,3276489168.2446485,-2053734595.9494798,-1547964888.654305,3156198718.3603983,1455430875.7938452,-399951305.31869864,7900242696.077692,1637355237.662271,-2325141947.34469
-1631137562.4255645,-3479681567.058933,742533118.7599926,439444485.1556133,2783682562.926143,-228391900.70858362,-602247716.9335449,191995065.29845184,-125168012.58269121,2261083302.1908674,-1680655515.9068663,349516299.94764894,-1756389824.2206023,727213803.1521279,1257973401.2376971,-768981652.3641504,-2306083387.68919,-904589664.555949,-1721872196.545073,-5107440920.3889065,-1328421837.9873188,3161916161.593514,-2190046282.133088,-1643636677.8936565,3056816084.6959176,1280828382.7788625,-567789190.4239019,7746630842.876214,1489640509.8027637,-2466188037.139952
-1790925839.7452118,-3613331109.7627826,628505761.1464276,332988971.49477285,2671151941.7254043,-325398009.2206343,-696066208.5278496,88681569.38883696,-233048175.47253093,2118393025.8991635,-1791760529.4993746,227941121.26585144,-1854246228.4524884,581157323.7257437,1116174229.095138,-900553114.0678031,-2435517037.2905045,-1034512898.8441972,-1852527241.0189044,-5284093533.6405325,-1471566493.1798155,3047811682.346928,-2324961799.682274,-1738298626.4251542,2957783989.1338253,1107449731.6877365,-734158442.6718475,7593103886.711136,1342905995.9991605,-2605736994.219066
-1949069809.4708407,-3745337603.4386773,515310871.60145617,227372355.9976148,2559135802.2781415,-421586553.7368479,-789006964.3930224,-13777906.049415354,-340066213.69060165,1976562373.9616652,-1901727829.8221302,107350616.69336113,-1951018781.7167406,436278225.37536705,975351577.7694397,-1030926620.5729408,-2563528527.7863674,-1163227371.4753501,-1981827583.2744339,-5458503407.626541,-1613319719.3618052,2934187661.8056154,-2458473654.2445326,-1831946081.7340927,2859113177.1527185,935309182.6514865,-899047830.6582096,7439682235.97404,1197163801.4123456,-2743782151.117857
-2105562116.2151568,-3875697173.293552,402956254.92797244,122601142.78315371,2447644148.9089384,-516952755.7019932,-881065506.8903233,-115377585.93161055,-446215971.8465426,1835602987.408624,-2010552875.7248843,-12247922.869701037,-2046704362.5425627,292585973.0939807,835515732.6210148,-1160095162.3911028,-2690113588.0340734,-1290727018.8077574,-2109767537.3322518,-5630665752.863378,-1753675427.54846,2821054504.0841284,-2590575842.566678,-1924575680.4986863,2760813060.125542,764419413.3571309,-1062447676.8252282,7286384593.314202,1052424642.8468586,-2880318429.5548472
-2260394076.839735,-4004404728.0203443,291450924.8477103,18683164.866102524,2336688226.3909097,-611490533.7827163,-972236195.198436,-216110583.9582666,-551490161.0758452,1695527745.296286,-2118229745.0340302,-130845957.82364105,-2141298707.7205794,150091271.63790345,696678145.4079047,-1288050376.4405415,-2815266555.579974,-1417004448.4193103,-2236339990.638334,-5800574230.442847,-1892625917.386605,2708424166.719782,-2721260909.8601704,-2016182620.9427376,2662894415.9263296,594794430.8592209,-1224346954.3180776,7133231305.9577465,908700550.2966299,-3015338944.761895
-2413548735.2966175,-4131431939.630632,180795844.69499773,-84379158.28464293,2226255727.722338,-705193839.5121063,-1062510668.6642588,-315973750.7385253,-655882965.6681966,1556328773.5498717,-2224741997.3073664,-248440406.9706075,-2234786348.681928,8795594.629319241,558837192.7875123,-1414781094.8327115,-2938967149.068065,-1542048417.155759,-2361527675.9293275,-5968188392.768412,-2030156685.9663568,2596282455.752266,-2850507826.7407603,-2106751226.0443933,2565342977.6910787,426433867.8790061,-1384734704.8071887,6980180364.951168,765988472.869558,-3148820989.0636263
-2565003260.2744417,-4256743406.8651476,70994416.75467858,-186580972.5833977,2116334676.1381097,-798053776.4173267,-1151877447.765214,-414961340.2807428,-759385527.7381363,1417999849.0055308,-2330068578.047676,-365025278.52865887,-2327147541.9694567,-131296369.19548887,421993948.1185085,-1540271874.4615164,-3061189356.311249,-1665843304.3069105,-2485308171.4679513,-6133458240.248482,-2166248209.1590385,2484615098.8595176,-2978289849.6330156,-2196261737.563176,2468144095.2806973,259340754.74641454,-1543594969.6822457,6827186248.275559,624287769.8909658,-3280735850.9865823
-2714668753.906167,-4380252579.859473,-37899391.359999314,-287871019.34184587,2006966944.1343052,-890020343.5066326,-1240286007.3691196,-513022767.8891684,-861942496.332698,1280601040.0251706,-2434143868.1844306,-480541466.6730564,-2418323855.556186,-270115319.413402,286213565.70932627,-1664451881.4538748,-3181855792.521332,-1788319022.6910827,-2607606094.5874505,-6296266898.349718,-2300821761.222765,2373462695.6475077,-3104526142.0054603,-2284657218.88339,2371331337.120202,93596181.15709947,-1700840516.9678783,6674284728.253013,483664441.5536391,-3410999600.535155
-2862629505.058344,-4502081064.516421,-145899150.45786753,-388268607.8660769,1898188780.8046873,-981126807.0926334,-1327777464.8357024,-610182714.5922647,-963587121.6273255,1144148013.0416274,-2537039668.4562116,-595014667.5232886,-2508385831.1175427,-407684316.1758887,151487488.2931133,-1787376332.5594933,-3301059169.29481,-1909534229.1594431,-2728499685.0510507,-6456787328.34367,-2433950250.8723006,2262870124.999306,-3229306975.7344294,-2372004204.813457,2274951228.165527,-70816205.76798037,-1856530986.0194883,6521621526.357421,344114037.85511357,-3539711233.044585
